filename,pitch_mean,pitch_std,energy_mean,energy_std,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,spectral_centroid_mean,spectral_bandwidth_mean,spectral_rolloff_mean,zcr_mean
h_028_1.wav,432.979,39.0847,0.060743,0.028317,-246.499,146.1774,62.858,70.4387,-28.4132,24.1,-9.9524,27.7892,-18.1487,17.1433,-18.8279,15.2738,-9.1365,15.6772,-24.7125,13.1613,-12.707,8.0509,-12.0337,9.6431,-9.0583,6.7222,-6.6408,7.3874,-2.6422,14.0763,2116.3712,1645.7078,3508.5227,0.168368
h_029_1.wav,269.0977,36.8805,0.050015,0.036333,-265.9039,70.4807,98.6659,26.0004,-38.0002,37.7939,-7.4302,28.9563,4.8505,20.4178,-32.5287,21.8328,1.4009,9.9469,-8.3837,8.203,-11.1536,7.0892,1.592,11.3524,-9.9576,10.147,4.0815,16.4562,-13.1298,7.6825,1676.1202,1585.6741,2969.4991,0.120913
h_030_1.wav,285.4584,34.3178,0.067282,0.025127,-215.6571,54.0438,102.2763,23.8744,-36.4942,29.531,7.825,23.5619,-16.3192,23.3754,-16.4744,18.1124,-10.0095,12.2888,-18.0641,12.9812,-1.7666,10.4883,-8.1166,11.7028,3.154,11.6369,-10.9847,10.0119,-2.1501,10.3893,1533.427,1486.3413,2965.332,0.104135
h_031_1.wav,353.2777,60.1894,0.065094,0.023629,-226.1705,74.0829,69.7942,39.0316,8.5676,27.2851,13.756,26.959,8.0129,13.6109,-26.7035,16.1705,-14.4563,13.0597,-5.1478,17.5758,-21.0607,11.991,-1.8476,10.3478,-16.9443,9.4117,-5.7598,9.8773,0.678,10.3546,2017.2921,1913.141,4045.4282,0.127613
h_032_0.wav,162.276,33.3864,0.064007,0.035781,-246.591,62.1702,108.9523,45.9452,-2.4926,26.4496,27.2211,22.0076,-1.1799,21.6131,-6.256,16.5467,2.8398,15.1612,-9.8231,16.0194,-2.5368,10.7489,-8.2884,14.1266,-8.1092,11.3649,7.6471,8.4955,-11.7171,11.8918,1464.1304,1585.659,3035.5548,0.079221
h_033_1.wav,179.6709,16.5366,0.062648,0.033975,-222.1435,62.5452,73.732,46.8997,5.8243,32.9006,15.4261,18.2066,3.1212,17.9319,2.4331,10.3187,-15.736,14.4574,-15.9202,15.2153,-13.1657,10.1758,-10.2028,10.8325,-4.1366,10.1305,-10.4036,7.1667,-1.0356,7.5606,2072.2478,1856.7163,4055.7704,0.137671
h_034_1.wav,285.7793,39.6437,0.064927,0.029033,-253.9138,104.4778,81.8795,39.5978,-6.3645,36.6382,-11.9459,23.4094,-22.9731,20.0039,-28.0921,20.165,-13.3957,13.3526,-3.1594,6.3747,-4.4487,9.0791,-9.5905,8.5978,-0.0995,8.6364,-10.5911,6.9284,-6.9647,7.9101,1658.8376,1722.5393,3078.3811,0.127337
h_035_1.wav,269.5948,29.4485,0.072909,0.026149,-203.4066,47.9473,105.9982,30.4011,-0.84,26.6364,-0.8999,18.0764,-4.7158,15.7998,-21.7705,15.008,-10.7486,12.5174,-5.6698,8.6284,4.5022,9.7481,-2.3322,10.7808,5.3465,12.0052,-4.1965,6.3813,-0.4291,9.0653,1568.2488,1756.3754,3128.957,0.102387
h_036_1.wav,194.3066,32.0159,0.05821,0.032338,-191.4734,63.6696,88.8216,21.9233,-9.0331,16.8942,0.1411,17.6874,-17.7699,23.2779,-4.8416,8.1206,-18.2757,13.496,-2.5102,10.7184,-2.2653,8.1074,-7.6538,9.4256,9.5934,9.3798,-15.5747,10.6155,4.0303,10.1989,1818.7268,1830.7677,3938.5557,0.104888
h_037_0.wav,171.3916,23.7029,0.064705,0.031926,-308.3189,75.7956,139.5043,45.0857,11.2166,26.0613,34.0968,9.0084,-10.8912,18.7579,7.5677,16.538,-23.6797,19.5437,-27.8393,13.4085,-12.8641,11.2769,-7.9529,10.7315,-14.257,10.9798,-6.8098,10.0012,-14.9809,8.7004,966.0529,1200.3263,1808.4754,0.061657
h_038_0.wav,134.905,29.2407,0.068571,0.029981,-193.4512,51.5336,110.1514,38.0717,8.5432,29.2799,4.6684,11.4819,-15.237,18.7007,-4.9786,13.6538,-16.0196,12.4771,-4.4493,12.5945,-8.6964,13.8296,3.804,11.521,-8.8749,10.3948,-6.2841,9.0231,0.5179,7.1732,1511.0533,1627.8096,2945.0462,0.099199
h_039_1.wav,247.3762,40.5641,0.064396,0.028117,-236.0955,76.9305,85.2045,57.9093,-17.4486,46.1379,-1.9642,16.1916,-20.6364,24.9338,-8.8842,13.6637,-26.1329,14.1453,-7.1117,14.5541,-2.7076,11.7253,-7.1631,7.1176,-7.7055,8.9176,-6.4693,10.4475,-3.1873,6.8653,1888.5383,1553.7159,3367.8385,0.173421
h_040_1.wav,190.2229,35.9664,0.066988,0.025214,-225.6678,70.4199,104.5306,53.9809,-2.0657,27.7819,7.4219,22.0463,-0.7821,11.1567,-11.1655,16.1558,-4.0391,14.2198,-11.2156,12.5311,-8.762,9.5997,2.481,9.6164,-6.6113,8.9851,0.9062,6.5699,-0.0337,6.8048,1573.1187,1555.7335,2757.1721,0.109591
h_041_0.wav,0.0,0.0,0.052982,0.047649,-206.9671,85.2782,98.5216,40.5929,-14.3052,33.2293,11.0523,14.8011,0.9138,12.8649,-17.1595,16.8429,-12.7029,14.0561,-10.5542,14.7919,-4.3399,9.6208,-1.6101,8.5193,-8.3562,7.3665,-0.7349,7.1599,-2.1927,9.4551,1829.0778,1730.7338,3627.7105,0.13641
h_042_0.wav,126.2197,27.5994,0.071912,0.026702,-228.0374,47.4786,149.0609,35.4115,-0.163,31.9689,16.857,16.6445,-11.9245,15.33,0.9178,11.0206,-0.0729,11.5807,-10.0163,12.584,-6.5118,9.0318,-3.5289,8.9211,0.206,9.4593,1.2089,8.4305,-16.9322,8.0896,1042.6547,1248.3584,1882.6042,0.074622
h_043_0.wav,228.0265,33.2491,0.063053,0.021127,-176.9942,51.9695,81.4141,39.4246,-31.0735,26.7578,8.4242,21.3574,2.7173,14.0951,-25.3694,11.3503,-21.2191,11.7148,-7.3362,15.7072,-9.6855,7.6148,-9.7614,6.8011,-16.877,7.6964,0.6538,7.9362,-9.4772,8.7177,1946.4319,1654.618,3519.2708,0.151204
h_044_0.wav,169.9098,34.5502,0.052747,0.036917,-248.8446,73.7593,123.6079,21.4577,-16.5346,20.2131,14.5942,10.0188,-6.4754,15.0166,-20.1612,19.2501,-24.8328,10.2097,-16.2506,16.3673,-13.6048,9.1933,-2.2381,6.6812,-12.0164,4.3219,-3.6573,5.6088,-10.6796,5.8895,1238.327,1402.1177,2364.8201,0.074382
h_045_0.wav,213.2422,16.4022,0.066068,0.028065,-230.6947,64.0769,66.714,38.7019,-15.2488,32.0639,33.0404,14.9768,-16.0345,21.0934,-17.7834,16.6162,-3.096,20.1679,-37.5719,16.6564,-15.4541,14.0512,-6.4856,9.6056,-11.7049,9.4633,4.8656,14.0149,-10.5686,10.1843,1864.0509,1702.8539,3786.4583,0.119097
h_046_0.wav,240.6769,44.9912,0.059714,0.020622,-202.3196,70.6897,87.0308,29.0764,-43.7675,34.7136,16.5774,20.1882,-6.2967,24.3944,-24.017,18.7473,-5.8946,15.3579,-9.9582,8.867,-12.5498,15.5787,8.9365,14.468,-20.544,8.8349,-5.4022,11.7181,-9.2852,13.3134,1699.0008,1500.8528,3098.1924,0.119418
h_047_0.wav,212.4586,19.7079,0.069557,0.020797,-209.9123,62.0357,79.5015,30.8412,-27.4971,28.9503,19.8978,23.1798,-6.8382,16.872,-14.7967,15.8856,-7.2271,16.0048,-28.156,14.0481,-10.6332,13.3339,-12.7388,13.7195,-7.0289,12.3114,-3.3125,11.2277,-18.0431,9.9448,1681.937,1671.8671,3357.5721,0.093412
h_048_0.wav,229.7732,33.7293,0.067863,0.024854,-189.3807,64.8253,85.4003,45.0081,-25.9511,24.8625,19.9671,22.8688,-0.2939,20.9518,-20.0628,12.6199,-2.0901,20.5795,-20.0618,13.2702,-11.2726,9.2253,-9.7765,7.6915,-5.1863,18.0908,-1.3261,11.3112,-10.8519,12.3765,1838.5565,1629.1408,3326.0613,0.146226
h_049_0.wav,199.0705,22.7078,0.067915,0.030133,-272.1362,65.8916,107.3578,33.1604,-17.7817,22.6993,15.5131,28.1746,-23.3375,24.0582,-12.2328,14.3696,-19.4374,15.5413,-31.5411,13.1447,-8.7645,13.0566,-9.2401,12.2697,-6.5898,16.371,-1.4773,8.7141,-10.7352,8.6668,1303.1356,1395.9994,2494.9449,0.077068
h_050_0.wav,406.2405,51.6371,0.056354,0.033298,-213.0928,51.5733,95.7707,35.6807,-45.0587,33.3518,3.1935,15.6154,-14.0617,15.1553,-14.7154,13.7275,-19.8693,17.3074,-12.5769,14.4579,-17.467,14.1939,-3.9364,11.5798,-0.2887,10.1943,-11.4441,7.7654,-1.6722,9.3434,1723.2229,1449.3055,3169.6429,0.139249
h_051_0.wav,227.2267,17.2793,0.062873,0.02809,-244.8916,106.639,121.3243,24.291,-29.8998,39.2823,4.9018,18.7026,-18.6646,23.9524,-24.0245,16.9312,-23.1732,10.7447,-12.3224,11.3848,-17.7276,10.3312,3.6856,10.8476,-15.6389,10.2396,1.8834,8.3562,4.9597,7.9957,1277.3618,1307.3742,2270.9099,0.073845
h_052_1.wav,343.1341,71.9065,0.059192,0.033601,-238.1002,70.1438,67.1749,46.4117,-2.9259,36.4493,-2.4655,21.24,-39.7715,15.0692,-23.7967,13.8129,-11.7094,5.9324,1.1968,8.5207,-15.5975,7.6297,-3.9878,7.9126,-2.894,7.1083,1.4641,5.5409,-3.7017,8.3455,2048.2488,1733.8121,3777.8446,0.157026
h_053_0.wav,230.1587,26.0352,0.06725,0.025582,-226.1732,62.221,100.3509,34.7436,-21.3367,29.3597,2.8312,24.0057,-2.8955,14.7539,-17.6866,15.9235,-18.7629,11.4305,-22.6059,12.2827,-8.3196,10.1496,-5.8284,14.218,-10.0596,11.3944,-4.185,9.7731,-11.6849,10.3085,1514.2387,1575.9958,2906.036,0.093222
h_054_1.wav,297.7462,63.6658,0.064045,0.022497,-220.9129,53.52,67.3995,33.5615,-32.2451,39.3899,6.3969,28.1319,-27.96,19.0239,-16.3401,13.7981,-8.5918,13.8065,-20.6438,16.0067,-15.2427,13.4973,-10.8421,11.1488,-6.2788,12.6481,-9.1819,10.6257,-0.1104,14.1907,1788.3928,1593.4734,3319.5153,0.128777
h_055_0.wav,269.1259,40.2,0.067045,0.021318,-222.5885,44.9043,101.906,23.0924,-55.4518,28.9123,-9.9375,10.5417,-34.4893,18.8191,0.736,17.2471,-11.7538,8.8508,-17.6913,9.3154,-3.9577,5.1925,-10.6185,9.8276,9.0132,9.0325,-2.3921,8.2932,-0.4342,6.6321,1417.1546,1301.6073,2566.5625,0.088848
h_056_1.wav,225.7145,33.1536,0.065648,0.032149,-232.6454,42.2169,120.0742,31.1964,10.9369,30.9987,10.6875,24.1101,-13.9457,21.9352,-7.9847,14.0103,-12.5696,15.6646,-1.1347,11.7894,-1.3498,8.4105,4.8674,8.1584,-1.931,8.2201,-5.8541,8.9099,2.614,6.1845,1264.2189,1517.8878,2511.1607,0.070033
h_057_0.wav,259.5398,50.9631,0.067566,0.031854,-285.6429,81.9385,115.3677,42.8007,5.0824,25.873,38.0602,20.5284,-4.1372,19.4608,-8.8849,16.1608,-9.0709,13.8657,-34.779,15.2502,-18.4209,12.3704,-10.2762,10.6975,-12.3371,11.0548,-3.6474,11.9138,-11.7045,7.5271,1160.3269,1386.1988,2306.25,0.067278
h_058_1.wav,203.0068,28.708,0.059511,0.037776,-287.1717,101.9965,92.6095,46.1597,1.5692,36.5848,-9.3797,24.398,-32.0222,22.4667,18.1972,40.4614,-17.1654,13.5861,0.6632,7.583,-2.9402,7.7069,-2.8964,7.2978,-4.7969,6.669,-7.7959,7.6473,-3.0114,7.9321,1704.2295,1545.7757,2992.8977,0.166208
h_059_1.wav,238.5265,52.2319,0.056492,0.027095,-222.7592,82.6148,64.6416,38.0567,-5.133,49.2715,15.579,29.8243,-12.3315,31.9249,-10.7698,13.7732,-26.7127,17.3176,-10.995,10.6486,-3.7129,11.2712,-4.5004,7.4905,5.0961,9.288,-8.225,7.7866,6.7908,9.2088,2524.1109,1943.5835,4614.4935,0.238567
h_060_1.wav,140.7574,41.3112,0.06281,0.038882,-224.1414,73.8029,131.3544,32.3673,-10.3449,25.0753,2.334,10.4616,-0.7945,16.5015,-1.9525,15.4821,-25.7135,17.059,3.3953,9.3301,-8.0512,9.2262,-1.6134,7.6716,-1.3168,8.8964,-5.0117,9.8607,3.9463,7.3306,1321.3045,1429.2605,2504.4271,0.085758
h_061_1.wav,188.8978,64.8184,0.06316,0.031705,-227.6609,77.4314,123.537,45.3114,-4.8996,33.275,0.5959,16.8864,-12.5734,22.0005,-6.0235,14.7465,-23.2421,14.0567,3.1393,11.8285,-11.0281,10.0593,-2.3289,6.9306,-3.8944,8.5581,-7.0894,9.4512,0.3673,7.6512,1389.7106,1431.5271,2516.6377,0.099528
h_062_1.wav,251.8687,75.6501,0.059732,0.033332,-206.5939,79.7953,88.4608,36.806,-5.894,29.476,27.8006,19.6666,-7.2478,14.7705,-22.985,17.4961,-17.2795,10.1765,-3.934,10.2234,-7.2212,10.7493,-1.0997,12.0158,-2.0042,10.3799,-6.4029,11.2171,4.082,8.0825,1758.622,1713.3643,3553.726,0.107835
h_063_1.wav,200.5807,17.3478,0.065321,0.025235,-180.8142,53.1529,113.5402,14.0614,-16.4581,19.9763,17.0445,18.1917,-10.5737,17.1058,4.3271,10.8463,-8.7663,8.9879,-5.0214,12.021,1.8092,9.5306,-0.3327,6.9265,4.882,11.7241,-8.5654,10.9074,8.8952,7.8613,1387.0233,1527.4584,2768.0664,0.079529
h_064_0.wav,211.7233,42.3266,0.061923,0.0338,-296.3671,85.5203,123.9228,33.6769,-0.5177,32.5821,14.0469,15.3265,-18.6291,26.1931,-12.1427,14.0679,-5.5996,10.1736,-20.3775,12.3176,-17.7754,13.7383,-15.601,11.9683,-8.7464,9.767,-0.2568,10.4696,-16.1351,9.2284,1080.2447,1304.0765,2119.2512,0.060925
h_065_1.wav,348.6181,52.5575,0.062649,0.021715,-185.3772,56.4244,90.6392,21.927,-41.235,39.8296,10.2057,19.1931,-24.4141,17.112,-9.7009,21.948,-10.2725,9.571,-30.2709,13.0524,-3.8867,11.3997,-8.637,10.3497,-1.8125,17.2249,-4.5816,15.2023,-3.1068,10.6002,1774.3112,1584.9332,3464.9306,0.121181
h_066_0.wav,272.2871,61.6622,0.048583,0.038349,-290.4518,104.8845,121.2771,36.8766,-36.3126,30.2007,-20.0577,21.1624,-18.732,20.3742,-20.97,12.3495,-5.8412,14.6128,-10.1736,9.5386,-17.919,16.1416,10.7169,11.9539,-11.4406,10.0948,-0.3634,10.3064,-14.8589,10.037,1361.9215,1288.9381,2270.8333,0.098484
h_067_0.wav,0.0,0.0,0.061198,0.035656,-221.325,74.9758,116.4942,32.4729,-18.722,29.0335,-16.7628,20.2801,-8.5088,19.7508,-2.4452,10.8703,-42.7611,10.6372,-9.8054,10.6978,-9.385,7.7257,-4.5605,8.9981,1.2935,14.4696,-9.055,9.9265,-11.5153,7.1022,1445.5291,1507.9299,2898.6742,0.098529
h_068_0.wav,330.8443,82.6833,0.066034,0.025546,-278.0767,83.3005,101.3237,36.6882,-18.9699,19.3263,-16.7293,29.3691,-35.3509,16.3617,-20.5002,11.9338,-16.1966,12.7292,-13.7989,14.6834,-5.9258,14.6471,1.0958,18.5435,-8.3077,17.3137,-0.6597,14.5063,-5.1522,10.8078,1305.8929,1356.3125,2204.0264,0.089675
h_069_1.wav,290.3518,37.2735,0.056441,0.020687,-169.046,60.1665,61.3133,27.5788,-3.4204,35.397,32.0539,13.9787,-17.6903,14.4828,-8.6733,17.9275,-13.8049,9.5351,2.4344,11.5121,5.0223,11.2011,-0.81,8.0786,1.7369,9.2411,2.9455,12.8905,2.4576,7.8171,2248.4005,1849.5802,4327.1684,0.1476
h_070_0.wav,386.1217,17.2512,0.03623,0.042442,-447.08,154.1123,60.3205,62.5241,4.6415,13.2493,-1.4871,20.9743,-22.2822,23.0765,-10.6177,13.9983,-9.6214,12.4934,-5.0045,7.02,-2.538,5.5134,-0.2246,6.1614,-4.5655,6.5264,-3.745,9.9111,-4.1211,6.0151,2276.7877,1787.7008,3963.3789,0.179642
h_071_1.wav,273.9895,27.8945,0.064768,0.024916,-227.3484,93.4665,79.8095,19.967,-51.0993,37.8659,14.7794,20.7996,-35.9565,23.7582,2.2333,25.5215,-22.0302,10.5207,-18.0062,16.4693,-1.8523,10.7678,-0.4342,11.3443,-5.7383,10.4517,-7.0435,11.7551,-1.2941,9.48,1690.3826,1472.7811,3438.3681,0.097593
h_072_0.wav,211.9347,24.4629,0.064873,0.033415,-225.6519,52.5723,96.014,30.6392,-30.8552,22.2245,-8.7596,13.8958,-13.4457,17.6084,-19.6698,12.1577,-20.6629,12.657,-9.173,11.6153,-10.1487,11.1302,1.6533,8.6962,-8.5964,8.2875,-3.4406,6.6493,-6.1227,6.0632,1494.7448,1519.4236,2818.7004,0.093184
h_073_1.wav,203.9931,28.5103,0.066512,0.029057,-249.3715,78.8215,83.2309,71.9889,-8.0653,35.9161,2.428,20.3987,-16.0003,20.3085,-6.3496,12.4755,-22.7296,12.4536,-21.4097,16.6486,-3.0131,12.1346,-11.4934,6.5743,-6.602,7.9094,-5.1822,8.2285,-3.5306,6.3681,1809.3451,1488.8312,3056.9741,0.169201
h_074_1.wav,256.8076,29.1559,0.068862,0.024089,-224.334,74.4473,84.806,49.5827,-13.2105,27.0231,-8.0797,29.2934,-9.0549,18.163,-23.9714,15.8454,-2.2911,18.2831,-13.2579,16.7312,-13.4266,11.7579,-15.3119,10.8723,-19.393,9.2782,-4.5078,9.686,-9.9627,9.6881,1727.0403,1686.1479,3041.0511,0.147474
h_075_1.wav,190.8564,29.6291,0.064456,0.032869,-279.3878,105.8717,112.5175,74.6655,-18.4527,45.7188,-1.0557,21.7884,0.194,14.0429,-14.9799,15.8062,-15.2626,12.2472,-7.1868,11.1148,0.4301,13.487,-9.6547,9.2082,-8.5583,8.1405,-9.7226,9.9475,-6.0623,6.3179,1573.37,1311.1017,2655.649,0.150395
h_076_1.wav,292.5369,68.5836,0.066812,0.028119,-248.6931,96.4637,80.4599,58.4601,-8.359,46.7319,-4.6069,27.7766,-15.0785,21.3851,-21.3102,15.9111,-19.6712,16.9827,-7.2918,11.471,-8.4919,9.2118,-16.0816,7.6019,-10.0954,10.8278,-8.6499,6.9885,-9.6881,7.9738,1874.2117,1604.4666,3244.9777,0.173235
h_077_1.wav,230.2174,19.6056,0.066313,0.024446,-188.2861,60.0482,83.4432,35.9488,-15.6762,37.648,20.8992,21.372,-9.3965,18.7353,-21.4572,10.9362,-23.8948,14.5303,-17.2547,11.7176,-5.7715,12.5346,-15.4779,10.6888,-2.5293,10.5197,-15.6495,7.8963,-4.2715,8.5899,1878.0115,1721.7037,3650.2878,0.129472
h_078_1.wav,260.5085,90.2047,0.065771,0.026638,-226.5761,93.8642,77.0238,44.2465,-9.8099,44.5258,23.7889,24.918,-12.32,21.0892,-23.0784,12.0523,-25.1955,15.1433,-17.1645,13.0277,-1.7476,13.9309,-14.8479,13.7453,-0.0598,10.7364,-13.8144,7.5951,-2.2825,7.8813,1865.4109,1710.3761,3583.8721,0.139132
h_079_0.wav,119.938,14.4814,0.06965,0.032366,-169.8674,55.7282,92.9422,42.8553,-1.7484,22.044,29.0888,15.3069,-2.3563,13.2925,-4.1564,8.8621,-10.1818,10.2379,-12.0397,12.4783,-5.7466,10.2141,-6.894,8.2911,-13.1331,8.1542,-7.4745,8.302,-4.8772,8.5237,1649.8113,1679.7157,3352.7514,0.106727
h_080_1.wav,265.2508,34.5774,0.060779,0.033061,-280.2986,126.6474,102.8061,55.4807,-38.6761,24.9411,-1.2735,19.2625,11.8624,13.8876,-9.8539,12.2918,-26.2266,15.278,-16.7276,16.1248,-9.2831,9.2588,-1.9234,8.3759,-6.8956,9.2637,-8.7501,9.6503,-6.2635,8.1495,1556.7611,1377.9032,2702.1922,0.145296
h_081_1.wav,395.7014,43.7122,0.061763,0.029888,-176.8011,54.2207,80.6326,29.279,-38.8651,25.8756,-0.4255,16.3758,-23.919,16.3869,-23.5224,16.1627,-15.5873,15.4404,-10.9311,8.0149,-4.4038,7.4523,-15.8678,7.117,-4.1942,13.4999,-5.7614,9.24,-0.7907,12.048,1826.7342,1648.2998,3503.3654,0.130003
h_082_1.wav,232.7216,40.2412,0.066471,0.026143,-229.933,84.7788,92.5023,59.2626,2.1106,39.0857,12.3371,23.5641,-6.1017,16.6565,-11.4113,19.428,-31.4145,17.07,5.9448,13.6406,-10.466,10.0777,-11.1414,11.5394,-5.5251,9.137,-9.5461,10.3627,-6.4898,6.3494,1709.2027,1544.8563,3052.3554,0.15472
h_083_0.wav,120.1878,14.3157,0.071927,0.023381,-205.6859,52.5903,134.2736,40.084,-11.7762,32.9837,25.577,22.5544,-12.1096,20.9528,-11.6189,12.6227,-0.4722,16.5365,-16.1272,15.8112,-6.6939,14.6316,-4.1366,10.3245,4.8325,13.8916,-6.8764,8.9022,-1.931,7.6311,1299.4774,1398.369,2590.9529,0.078595
h_084_1.wav,363.1346,56.7857,0.06726,0.032823,-209.7353,56.8674,88.3168,32.6553,-10.2826,35.4506,16.693,13.7552,-10.9451,15.4473,-8.0705,15.0511,-20.3317,17.7267,-5.1194,9.5851,-11.2847,11.3099,-11.7403,12.2757,-2.1508,12.4296,-7.8378,10.234,-1.3537,9.9956,1745.433,1722.3027,3577.2135,0.08964
h_085_0.wav,104.5785,27.4541,0.078204,0.032026,-206.7039,59.9277,116.2615,44.6899,2.1276,32.8529,38.0765,25.314,21.5085,14.331,-8.5016,15.2087,-6.6921,8.6479,-18.8309,14.6905,8.7089,9.0413,-10.4524,9.9258,-9.7325,6.3436,0.0571,7.9728,-11.5968,6.6826,1386.195,1597.5766,2909.5982,0.088267
h_086_0.wav,104.9656,27.858,0.074132,0.029939,-212.7253,57.8735,120.8956,45.723,2.86,37.5341,30.5808,27.3167,27.2861,17.3512,-8.6006,16.3816,-8.7269,8.6383,-19.224,14.2421,4.9838,9.7679,-13.4157,13.528,-11.0436,9.0909,2.6415,11.0574,-10.3438,6.8939,1442.1847,1616.477,2957.7357,0.099337
h_087_0.wav,101.0714,5.5801,0.065091,0.026336,-206.475,49.4705,143.2328,53.366,-21.0812,41.1598,21.8486,19.87,-0.2523,22.2866,-6.6269,10.1331,-7.6529,17.0213,-25.4391,13.5945,-14.8579,13.6949,-5.8633,10.6788,-7.2981,13.6789,5.0515,12.9338,-7.6344,6.546,1408.6935,1356.4646,2674.6472,0.123756
h_088_0.wav,88.9618,3.0623,0.067007,0.029185,-222.8561,82.8872,118.8627,66.917,12.0289,30.241,16.4507,23.0874,6.4394,17.0841,2.0602,16.8993,0.1878,10.9218,-16.4002,14.838,-8.1367,9.9146,-13.5859,12.8918,-9.3911,11.5023,6.8339,9.668,-3.2778,9.5212,1681.4319,1598.6374,3201.2442,0.181912
h_089_0.wav,0.0,0.0,0.071075,0.029722,-216.2263,70.2043,128.2581,48.7104,3.8575,30.1208,37.3961,25.7658,21.9306,16.5589,-8.7884,10.9436,1.841,15.6861,-19.6308,14.0593,3.8594,13.1156,-4.1589,11.4213,-8.2112,9.7258,2.1437,8.1048,-5.8569,7.5069,1334.5192,1537.7885,2694.615,0.086217
h_090_1.wav,249.3697,43.8758,0.066295,0.027298,-208.3374,57.4697,111.0716,34.3286,-13.5134,32.931,-5.0499,17.922,-12.3965,18.8562,-15.4885,14.0403,-23.8759,12.9155,-0.1833,13.2918,-8.3949,10.9411,1.5462,12.3375,-15.7355,12.3725,-8.6515,11.7955,-5.8018,10.6243,1528.4512,1565.7323,2865.0174,0.098958
h_091_1.wav,304.9843,57.2205,0.068692,0.02488,-201.9499,57.3357,104.7858,34.8618,-10.5324,30.7985,-1.1791,19.1861,-11.1737,19.1536,-15.2859,13.7321,-19.5167,15.0145,2.2143,13.3125,-8.5771,10.4276,1.9329,11.472,-15.4198,11.5013,-6.0243,12.0374,-6.1921,9.8396,1565.709,1615.9441,2990.659,0.102061
h_092_0.wav,156.9129,19.6079,0.056917,0.031084,-287.9639,126.6823,107.8913,31.1639,-27.8241,33.4325,4.2658,21.363,-22.1441,27.074,-28.0452,12.2194,9.556,13.5078,-15.8609,11.8987,-20.1496,9.2828,-10.7718,14.6985,-19.6729,8.6718,-0.2437,9.3239,-10.0008,12.4037,1233.7972,1311.8582,2297.8516,0.07048
h_093_0.wav,107.8398,19.7866,0.070285,0.033598,-273.7253,98.3205,130.0312,59.4216,4.0175,25.9718,32.4516,24.1889,-5.8538,19.6911,6.4547,12.4883,-15.4036,15.1386,3.1137,10.0825,-0.3877,11.1869,-4.7682,10.7356,-3.3428,8.0286,-5.7741,8.5604,-8.2337,7.0533,1126.6877,1262.1855,2054.1295,0.084625
h_094_0.wav,141.9166,17.3826,0.070732,0.020249,-231.8792,75.1924,134.1006,19.472,-41.1685,32.3384,19.1862,20.1876,-13.4585,11.4642,-6.4681,15.2201,-11.2728,12.2888,-28.1663,10.0548,-5.5493,13.6592,0.367,12.814,0.7989,10.7595,-8.8173,13.4868,-7.1037,10.3499,1116.8191,1172.2861,2016.4931,0.061035
h_095_1.wav,257.3839,73.6488,0.067384,0.030848,-256.1469,87.2605,110.9512,37.7035,-31.3264,31.0729,6.4663,29.0244,-6.8787,25.1956,-18.8677,17.8665,-20.935,13.6717,-15.8165,13.8046,-4.9499,9.3704,-11.3495,9.1717,-4.9766,8.3217,-4.1387,10.3442,-8.5364,10.0602,1355.1391,1373.7793,2538.0859,0.101127
h_096_1.wav,195.8849,15.2241,0.068831,0.024533,-235.3028,85.1307,90.4631,66.3086,13.482,36.7289,5.1468,23.7264,2.4911,15.1162,-18.4621,13.7831,-14.5615,11.6094,-15.834,8.4018,-7.1282,10.1005,-9.4806,9.6384,-9.1975,7.2609,-12.9956,5.226,-3.6943,6.4854,1967.1696,1723.5627,3521.1589,0.18493
h_097_0.wav,121.1641,11.3519,0.070755,0.027662,-254.6432,78.3208,120.4511,56.1015,-7.0045,40.6821,31.4268,26.3392,-1.2152,19.6343,-8.8655,13.6791,-6.6302,15.0608,-22.6024,12.4751,-12.6361,11.2843,-8.9126,9.5633,-10.5382,11.1028,-1.0429,7.7419,-5.1202,6.7229,1383.7496,1366.5851,2590.3764,0.113054
h_098_1.wav,399.9783,12.3363,0.029504,0.047064,-462.9636,182.6339,44.0209,51.8998,-6.0998,34.6264,4.7909,9.4402,-3.5288,13.2802,-2.6426,10.7757,-8.2135,13.1335,-1.9887,6.9718,0.0508,8.8309,-1.926,6.7583,-3.4257,7.8184,-2.7384,7.0807,1.0023,5.3334,2696.7155,2070.933,5084.5588,0.288316
h_099_0.wav,329.5434,77.5629,0.058175,0.033348,-304.4338,108.4137,57.749,54.0539,0.0611,28.7976,-5.0879,26.6112,-16.3009,23.7052,-0.9358,15.3122,-29.9868,19.851,-3.9949,13.0397,-14.4988,14.4311,-20.7919,13.9761,1.7954,9.6946,-10.4767,10.6001,2.0661,12.3316,2078.0748,1745.8952,3929.9699,0.177511
